11682,Arab World,"Arab, Levant",Europe,Western Europe,France,,"Arab, Syrian",1,No,"18,000",,arb,Standard Arabic - (arb),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,No,No,4,Little,Free,Moderate,High,Level 2: Exercise increased caution,A001,C0015,109662,"Arab, Syrian",FRA,FR,,48.866091,2.288952,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,NULL,Islam
22280,Arab World,"Arab, Levant",Americas,South America,French Guiana,Lebanon,"Arab, Lebanese",1,No,"1,500",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Medium,Free,Moderate,High,Caution,A001,C0015,105688,"Arab, Lebanese",GUF,FG,LE,4.896295,-52.286077,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
11686,Arab World,"Arab, Levant",Asia,Western Asia,Gaza Strip,West Bank,"Arab, Palestinian",2,No,"2,015,000",Yes,ajp,South Levantine Arabic - (ajp),Islam - Sunni,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Low,Not Free,Moderate,Very High,Caution,A001,C0015,107785,"Arab, Palestinian",XGZ,GZ,WE,31.347424,34.305955,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42458,Arab World,"Arab, Levant",Europe,Western Europe,Germany,Jordan,"Arab, Middle Eastern",1,No,"99,500",Yes,ajp,South Levantine Arabic - (ajp),Islam - Sunni,,,,Yes,Yes,No,Yes,No,Yes,No,4,Little,Free,Moderate,High,Level 2: Exercise increased caution,A001,C0015,104301,"Arab, Jordanian",DEU,GM,JO,52.51761,13.408391,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42436,Arab World,"Arab, Levant",Europe,Western Europe,Germany,Iraq,Iraqi,1,No,"178,000",Yes,acm,Mesopotamian Arabic - (acm),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,Yes,No,5,Little,Free,Moderate,High,Level 2: Exercise increased caution,A001,C0015,104056,"Arab, Iraqi",DEU,GM,IZ,52.539593,13.368876,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
16350,Arab World,"Arab, Levant",Americas,Caribbean,Guadeloupe,Syria,"Arab, Syrian",1,No,900,Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Medium,Free,Moderate,High,Caution,A001,C0015,109662,"Arab, Syrian",GLP,GP,SY,16.211683,-61.480524,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
13421,Arab World,"Arab, Levant",Africa,Western Africa,Guinea,Turkey,"Arab, Levantine",1,No,"1,300",Yes,arb,Standard Arabic - (arb),Islam - Folk Islam,,,,Yes,Yes,No,Yes,Yes,No,No,4,Extreme,Partly Free,Moderate,Moderate,Level 2: Exercise increased caution,A001,C0015,109667,"Arab, Levantine",GIN,GV,TU,9.616309,-13.594874,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MOF,Yes,Islam
13440,Arab World,"Arab, Levant",Africa,Western Africa,Guinea-Bissau,Turkey,"Arabic, Levantine",1,No,"8,900",Yes,apc,North Levantine Arabic - (apc),Islam - Folk Islam,,,,Yes,No,No,Yes,No,Yes,No,3,Extreme,Partly Free,Low,Low,Caution,A001,C0015,109667,"Arab, Levantine",GNB,PU,TU,11.860982,-15.595721,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MOF,Yes,Islam
16381,Arab World,"Arab, Levant",Americas,Caribbean,Haiti,Turkey,"Arab, Levantine",1,No,"5,500",Yes,arb,Standard Arabic - (arb),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,No,No,4,Strenuous,Partly Free,Low,Moderate,Level 3: Reconsider travel,A001,C0015,109667,"Arab, Levantine",HTI,HA,TU,18.539208,-72.328789,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42746,Arab World,"Arab, Levant",Asia,Western Asia,Iraq,West Bank,"Arab, Palestinian",1,No,"21,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Strenuous,Not Free,High,Very High,Level 4: Do not travel,A001,C0015,107785,"Arab, Palestinian",IRQ,IZ,WE,33.2996,44.437,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
11694,Arab World,"Arab, Levant",Asia,Western Asia,Iraq,Syria,"Arab, Syrian",1,No,"268,000",Yes,arb,Standard Arabic - (arb),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,No,No,4,Strenuous,Not Free,High,Very High,Level 4: Do not travel,A001,C0015,109662,"Arab, Syrian",IRQ,IZ,SY,36.8559,42.8475,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
47595,Arab World,"Arab, Levant",Asia,Western Asia,Iraq,,Marsh Arab,1,No,"48,500",,acm,Mesopotamian Arabic - (acm),Islam - Shia,Yes,13,"Agro-Pastoralists, Hunter-Gatherers",Yes,Yes,No,Yes,Yes,Yes,No,5,Strenuous,Not Free,High,Very High,Level 4: Do not travel,A001,C0015,116085,"Arab, Marsh",IRQ,IZ,,31.062404,47.053805,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached,MSH,NULL,Islam
42328,Arab World,"Arab, Levant",Europe,Southern Europe,Italy,Iraq,Iraqi,1,No,"4,100",Yes,acm,Mesopotamian Arabic - (acm),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,Yes,No,5,Low,Free,Moderate,Moderate,Level 2: Exercise increased caution,A001,C0015,104056,"Arab, Iraqi",ITA,IT,IZ,41.895363,12.440827,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
47059,Arab World,"Arab, Levant",Asia,Western Asia,Jordan,Syria,Druze,1,No,"23,500",Yes,ajp,South Levantine Arabic - (ajp),Other Religions - Druze,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Medium,Partly Free,High,High,Level 2: Exercise increased caution,A001,C0015,102733,Druze,JOR,JO,SY,32.332163,36.501059,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,ODZ,Yes,Other Religions
42754,Arab World,"Arab, Levant",Asia,Western Asia,Kuwait,Jordan,"Arab, Jordanian",1,No,"408,000",Yes,arb,Standard Arabic - (arb),Islam - Sunni,Yes,1,Agro-Pastoralists,Yes,Yes,No,Yes,Yes,No,No,4,Low,Partly Free,High,Moderate,Level 1: Exercise normal precautions,A001,C0015,104301,"Arab, Jordanian",KWT,KU,JO,29.28246,47.98267,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42755,Arab World,"Arab, Levant",Asia,Western Asia,Kuwait,Lebanon,"Arab, Lebanese",1,No,"141,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Low,Partly Free,High,Moderate,Level 1: Exercise normal precautions,A001,C0015,105688,"Arab, Lebanese",KWT,KU,LE,29.3278,47.9114,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
11810,Arab World,"Arab, Levant",Asia,Western Asia,Lebanon,Syria,Alawites,1,No,"87,000",Yes,apc,North Levantine Arabic - (apc),Islam - Shia,,,,Yes,No,Yes,Yes,No,Yes,No,4,Medium,Partly Free,Moderate,High,Level 3: Reconsider travel,A001,C0015,114499,Alawite,LBN,LE,SY,34.544,36.076,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSH,Yes,Islam
11816,Arab World,"Arab, Levant",Asia,Western Asia,Lebanon,Iraq,"Arab, Iraqi",1,No,"27,000",Yes,arb,Standard Arabic - (arb),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Medium,Partly Free,Moderate,High,Level 3: Reconsider travel,A001,C0015,104056,"Arab, Iraqi",LBN,LE,IZ,33.853694,35.509333,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
11818,Arab World,"Arab, Levant",Asia,Western Asia,Lebanon,,"Arab, Lebanese Christian",2,No,"1,410,000",,apc,North Levantine Arabic - (apc),Christianity - Roman Catholic,,,,Yes,No,Yes,Yes,No,Yes,No,4,Medium,Partly Free,Moderate,High,Level 3: Reconsider travel,A001,C0015,116091,"Arab, Lebanese Christian",LBN,LE,,33.886438,35.51498,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached,CRC,NULL,Christianity
22026,Arab World,"Arab, Levant",Asia,Western Asia,Lebanon,,"Arab, Lebanese Shiite",2,No,"1,270,000",No,apc,North Levantine Arabic - (apc),Islam - Shia,,,,Yes,No,Yes,Yes,No,Yes,No,4,Medium,Partly Free,Moderate,High,Level 3: Reconsider travel,A001,C0015,105688,"Arab, Lebanese",LBN,LE,,34.023394,36.205065,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSH,No,Islam
22028,Arab World,"Arab, Levant",Asia,Western Asia,Lebanon,,"Arab, Lebanese Sunni",2,No,"1,390,000",,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,Yes,Yes,No,Yes,No,4,Medium,Partly Free,Moderate,High,Level 3: Reconsider travel,A001,C0015,116090,"Arab, Lebanese Sunni",LBN,LE,,34.431,35.842,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
42768,Arab World,"Arab, Levant",Africa,Northern Africa,Libya,West Bank,"Arab, Palestinian",1,No,"34,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Medium,Not Free,High,Low,Level 4: Do not travel,A001,C0015,107785,"Arab, Palestinian",LBY,LY,WE,32.105199,20.109749,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
16393,Arab World,"Arab, Levant",Americas,Caribbean,Martinique,Syria,"Arab, Syrian",1,No,550,Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Medium,Free,Moderate,High,Caution,A001,C0015,109662,"Arab, Syrian",MTQ,MB,SY,14.62173,-61.06313,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
422,Arab World,"Arab, Levant",Europe,Western Europe,Netherlands,Lebanon,"Arab, Lebanese",1,No,"7,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Little,Free,Low,Moderate,Level 1: Exercise normal precautions,A001,C0015,105688,"Arab, Lebanese",NLD,NL,LE,52.357209,4.886356,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
46412,Arab World,"Arab, Levant",Asia,Western Asia,Oman,Jordan,"Arab, Jordanian",1,No,"22,500",Yes,ajp,South Levantine Arabic - (ajp),Islam - Sunni,,,,Yes,Yes,No,Yes,No,Yes,No,4,Low,Not Free,High,Low,Level 1: Exercise normal precautions,A001,C0015,104301,"Arab, Jordanian",OMN,MU,JO,23.624,58.5237,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42792,Arab World,"Arab, Levant",Asia,Western Asia,Qatar,Lebanon,"Arab, Lebanese",1,No,"298,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Low,Not Free,High,Low,Level 1: Exercise normal precautions,A001,C0015,105688,"Arab, Lebanese",QAT,QA,LE,25.261722,51.512386,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42793,Arab World,"Arab, Levant",Asia,Western Asia,Qatar,West Bank,"Arab, Palestinian",1,No,"384,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Low,Not Free,High,Low,Level 1: Exercise normal precautions,A001,C0015,107785,"Arab, Palestinian",QAT,QA,WE,25.321536,51.486313,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42794,Arab World,"Arab, Levant",Asia,Western Asia,Qatar,Syria,"Arab, Syrian",1,No,"270,000",Yes,arb,Standard Arabic - (arb),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,No,No,4,Low,Not Free,High,Low,Level 1: Exercise normal precautions,A001,C0015,109662,"Arab, Syrian",QAT,QA,SY,25.328853,51.513763,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42796,Arab World,"Arab, Levant",Asia,Western Asia,Saudi Arabia,Jordan,"Arab, Jordanian",1,No,"239,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A001,C0015,104301,"Arab, Jordanian",SAU,SA,JO,21.462559,39.19737,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42797,Arab World,"Arab, Levant",Asia,Western Asia,Saudi Arabia,Lebanon,"Arab, Lebanese",1,No,"153,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A001,C0015,105688,"Arab, Lebanese",SAU,SA,LE,21.49171,39.262869,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42799,Arab World,"Arab, Levant",Asia,Western Asia,Saudi Arabia,West Bank,"Arab, Palestinian",1,No,"450,000",Yes,ajp,South Levantine Arabic - (ajp),Islam - Sunni,,,,Yes,Yes,No,Yes,No,Yes,No,4,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A001,C0015,107785,"Arab, Palestinian",SAU,SA,WE,24.47941,39.607041,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42801,Arab World,"Arab, Levant",Asia,Western Asia,Saudi Arabia,Syria,"Arab, Syrian",1,No,"850,000",Yes,ajp,South Levantine Arabic - (ajp),Islam - Sunni,,,,Yes,Yes,No,Yes,No,Yes,No,4,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A001,C0015,109662,"Arab, Syrian",SAU,SA,SY,24.786119,46.787349,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42850,Arab World,"Arab, Levant",Africa,Northern Africa,Sudan,Syria,"Arab, Syrian",1,No,"121,000",Yes,arb,Standard Arabic - (arb),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0015,109662,"Arab, Syrian",SDN,SU,SY,15.4722,32.5004,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42804,Arab World,"Arab, Levant",Africa,Northern Africa,Sudan,,Awlad Hassan,1,No,"160,000",,apd,Sudanese Arabic - (apd),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0015,100653,Awlad Hassan,SDN,SU,,15.542924,23.952739,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
16434,Arab World,"Arab, Levant",Americas,South America,Suriname,Lebanon,"Arab, Lebanese",1,No,"2,900",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Medium,Free,Low,Low,Level 1: Exercise normal precautions,A001,C0015,105688,"Arab, Lebanese",SUR,NS,LE,5.8443,-55.1838,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
50210,Arab World,"Arab, Levant",Europe,Northern Europe,Sweden,,"Arab, Iraqi",1,No,"149,000",,acm,Mesopotamian Arabic - (acm),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,Yes,No,5,Little,Free,Low,Moderate,Level 1: Exercise normal precautions,A001,C0015,104056,"Arab, Iraqi",SWE,SW,,59.329444,18.068611,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,NULL,Islam
573,Arab World,"Arab, Levant",Europe,Northern Europe,Sweden,Turkey,"Arab, Levantine",1,No,"374,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Little,Free,Low,Moderate,Level 1: Exercise normal precautions,A001,C0015,109667,"Arab, Levantine",SWE,SW,TU,59.325896,18.027515,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
50211,Arab World,"Arab, Levant",Europe,Northern Europe,Sweden,,"Arab, Syrian",1,No,"192,000",,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Little,Free,Low,Moderate,Level 1: Exercise normal precautions,A001,C0015,109662,"Arab, Syrian",SWE,SW,,59.329444,18.068611,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,NULL,Islam
12188,Arab World,"Arab, Levant",Asia,Western Asia,Syria,Iraq,"Arab, Iraqi",1,No,"77,000",Yes,acm,Mesopotamian Arabic - (acm),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,Very High,Moderate,Level 4: Do not travel,A001,C0015,104056,"Arab, Iraqi",SYR,SY,IZ,33.518,36.285,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42865,Arab World,"Arab, Levant",Asia,Western Asia,Syria,Jordan,"Arab, Jordanian",1,No,"36,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,Yes,Yes,No,Yes,No,4,Strenuous,Not Free,Very High,Moderate,Level 4: Do not travel,A001,C0015,104301,"Arab, Jordanian",SYR,SY,JO,33.475,36.326,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
47113,Arab World,"Arab, Levant",Asia,Western Asia,Syria,West Bank,"Arab, Palestinian",1,No,"720,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,Yes,Yes,No,Yes,No,4,Strenuous,Not Free,Very High,Moderate,Level 4: Do not travel,A001,C0015,107785,"Arab, Palestinian",SYR,SY,WE,33.479501,36.2835,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
12187,Arab World,"Arab, Levant",Asia,Western Asia,Syria,,Druze,1,No,"634,000",No,apc,North Levantine Arabic - (apc),Other Religions - Druze,,,,Yes,No,Yes,Yes,No,Yes,No,4,Strenuous,Not Free,Very High,Moderate,Level 4: Do not travel,A001,C0015,102733,Druze,SYR,SY,,32.710795,36.571025,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,ODZ,No,Other Religions
12189,Arab World,"Arab, Levant",Asia,Western Asia,Syria,,Shiites,1,No,"1,190,000",,apc,North Levantine Arabic - (apc),Islam - Shia,,,,Yes,No,Yes,Yes,No,Yes,No,4,Strenuous,Not Free,Very High,Moderate,Level 4: Do not travel,A001,C0015,116937,"Arab, Syrian Shia",SYR,SY,,34.993,37.125,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached,MSH,NULL,Islam
12216,Arab World,"Arab, Levant",Africa,Northern Africa,Tunisia,Turkey,"Arab, Levantine",1,No,"240,000",Yes,arb,Standard Arabic - (arb),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Medium,Free,Very High,Low,Level 2: Exercise increased caution,A001,C0015,109667,"Arab, Levantine",TUN,TS,TU,36.8413,10.1676,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
24573,Arab World,"Arab, Levant",Asia,Western Asia,Turkey,,Alawites,1,No,"1,705,000",No,apc,North Levantine Arabic - (apc),Islam - Shia,Yes,2,Service or Trade,Yes,No,Yes,Yes,No,Yes,No,4,Low,Partly Free,High,High,Level 3: Reconsider travel,A001,C0015,114499,Alawite,TUR,TU,,37.1398,38.7924,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSH,No,Islam
42882,Arab World,"Arab, Levant",Asia,Western Asia,United Arab Emirates,Iraq,"Arab, Iraqi",1,No,"56,500",Yes,acm,Mesopotamian Arabic - (acm),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,Yes,No,5,Low,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A001,C0015,104056,"Arab, Iraqi",ARE,AE,IZ,25.255854,55.287296,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42883,Arab World,"Arab, Levant",Asia,Western Asia,United Arab Emirates,Jordan,"Arab, Jordanian",2,No,"177,000",Yes,ajp,South Levantine Arabic - (ajp),Islam - Sunni,,,,Yes,Yes,No,Yes,No,Yes,No,4,Low,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A001,C0015,104301,"Arab, Jordanian",ARE,AE,JO,25.284409,55.33539,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42884,Arab World,"Arab, Levant",Asia,Western Asia,United Arab Emirates,Lebanon,"Arab, Lebanese",2,No,"44,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Low,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A001,C0015,105688,"Arab, Lebanese",ARE,AE,LE,25.248945,55.287687,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42885,Arab World,"Arab, Levant",Asia,Western Asia,United Arab Emirates,West Bank,"Arab, Palestinian",1,No,"61,000",Yes,ajp,South Levantine Arabic - (ajp),Islam - Sunni,,,,Yes,Yes,No,Yes,No,Yes,No,4,Low,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A001,C0015,107785,"Arab, Palestinian",ARE,AE,WE,25.396775,55.444519,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
42886,Arab World,"Arab, Levant",Asia,Western Asia,United Arab Emirates,Syria,"Arab, Syrian",1,No,"278,000",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Low,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A001,C0015,109662,"Arab, Syrian",ARE,AE,SY,25.221861,55.309841,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
47349,Arab World,"Arab, Levant",Americas,Northern America,United States,Syria,Lebanese Druze,1,No,"1,200",Yes,apc,North Levantine Arabic - (apc),Other Religions - Druze,,,,Yes,No,No,Yes,No,Yes,No,3,Little,Free,Moderate,Moderate,Caution,A001,C0015,102733,Druze,USA,US,SY,34.141881,-118.21386,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,ODZ,Yes,Other Religions
42889,Arab World,"Arab, Levant",Asia,Western Asia,Yemen,Iraq,"Arab, Iraqi",1,No,"10,000",Yes,acm,Mesopotamian Arabic - (acm),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,Yes,No,5,Extreme,Not Free,Very High,Very High,Level 4: Do not travel,A001,C0015,104056,"Arab, Iraqi",YEM,YM,IZ,15.385,44.176,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
12288,Arab World,"Arab, Levant",Asia,Western Asia,Yemen,West Bank,"Arab, Palestinian",1,No,"31,500",Yes,apc,North Levantine Arabic - (apc),Islam - Sunni,,,,Yes,No,No,Yes,No,Yes,No,3,Extreme,Not Free,Very High,Very High,Level 4: Do not travel,A001,C0015,107785,"Arab, Palestinian",YEM,YM,WE,15.3089,44.1977,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
47409,Arab World,"Arab, Libyan",Americas,Northern America,Canada,Libya,"Arab, Libyan",1,No,"9,500",Yes,ayl,Libyan Arabic - (ayl),Islam - Sunni,,,,Yes,Yes,No,No,No,Yes,No,3,Little,Free,Low,Low,Level 1: Exercise normal precautions,A001,C0016,105948,"Arab, Libyan",CAN,CA,LY,45.4225,-75.6895,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
33521,Arab World,"Arab, Libyan",Europe,Southern Europe,Italy,Libya,"Arab, Libyan",1,No,"39,500",Yes,ayl,Libyan Arabic - (ayl),Islam - Sunni,,,,Yes,Yes,No,No,No,Yes,No,3,Low,Free,Moderate,Moderate,Level 2: Exercise increased caution,A001,C0016,105948,"Arab, Libyan",ITA,IT,LY,41.883986,12.51014,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
